"scriptname","director_id","created_at","updated_at"
"AMT_Script_Control-0509",11097,"2009-07-06 17:08:50","2009-07-06 17:08:50"
"AMT_Script_Treatment8-0509",11098,"2009-07-06 17:14:16","2009-07-06 17:14:16"
"AMT_Script_Treatment14-0509",11099,"2009-07-06 17:21:24","2009-07-06 17:21:24"
"AMT_Script_Treatment14-0509",11100,"2009-07-06 17:25:11","2009-07-06 17:25:11"
"AMT_Script_Treatment5-0509",11101,"2009-07-06 17:22:12","2009-07-06 17:22:12"
"AMT_Script_Treatment15-0509",11102,"2009-07-06 17:21:52","2009-07-06 17:21:52"
"AMT_Script_Treatment12-0509",11103,"2009-09-19 13:48:45","2009-09-19 13:52:23"
"AMT_Script_Treatment3-0509",11106,"2009-07-06 17:35:55","2009-07-06 17:35:55"
"AMT_Script_Treatment5-0509",11107,"2009-07-06 17:44:42","2009-07-06 17:44:42"
"AMT_Script_Treatment2-0509",11108,"2009-07-06 17:42:09","2009-07-06 17:42:09"
"AMT_Script_Treatment6-0509",11109,"2009-07-06 17:55:23","2009-07-06 17:55:23"
"AMT_Script_Treatment7-0509",11110,"2009-07-06 18:43:47","2009-07-06 18:43:47"
"AMT_Script_Treatment9-0509",11111,"2009-07-06 18:51:16","2009-07-06 18:51:16"
"AMT_Script_Control-0509",11112,"2009-07-06 19:06:59","2009-07-06 19:06:59"
"AMT_Script_Treatment6-0509",11113,"2009-07-06 19:38:57","2009-07-06 19:38:57"
"AMT_Script_Treatment9-0509",11114,"2009-07-06 19:49:43","2009-07-06 19:49:43"
"AMT_Script_Treatment7-0509",11115,"2009-07-06 19:58:24","2009-07-06 19:58:24"
"AMT_Script_Treatment16-0509",11116,"2009-07-06 20:10:41","2009-07-06 20:10:41"
"AMT_Script_Treatment13-0509",11117,"2009-07-06 20:16:30","2009-07-06 20:16:30"
"AMT_Script_Treatment15-0509",11118,"2009-07-06 20:29:15","2009-07-06 20:29:15"
"AMT_Script_Treatment9-0509",11119,"2009-09-19 14:10:10","2009-09-19 14:14:52"
"AMT_Script_Treatment12-0509",11120,"2009-07-06 20:50:21","2009-07-06 20:50:21"
"AMT_Script_Treatment7-0509",11121,"2009-07-06 21:03:43","2009-07-06 21:03:43"
"AMT_Script_Treatment7-0509",11122,"2009-07-06 21:17:56","2009-07-06 21:17:56"
"AMT_Script_Treatment13-0509",11123,"2009-07-06 21:28:46","2009-07-06 21:28:46"
"AMT_Script_Treatment12-0509",11124,"2009-07-06 21:28:42","2009-07-06 21:28:42"
"AMT_Script_Treatment14-0509",11125,"2009-07-06 21:34:09","2009-07-06 21:34:09"
"AMT_Script_Treatment8-0509",11126,"2009-09-19 18:58:11","2009-09-19 19:06:37"
"AMT_Script_Treatment7-0509",11127,"2009-07-06 21:59:46","2009-07-06 21:59:46"
"AMT_Script_Treatment14-0509",11128,"2009-07-06 22:03:35","2009-07-06 22:03:35"
"AMT_Script_Treatment11-0509",11129,"2009-07-06 22:03:48","2009-07-06 22:03:48"
"AMT_Script_Treatment3-0509",11130,"2009-07-06 22:06:30","2009-07-06 22:06:30"
"AMT_Script_Treatment15-0509",11131,"2009-07-06 22:22:53","2009-07-06 22:22:53"
"AMT_Script_Treatment16-0509",11132,"2009-07-06 22:38:25","2009-07-06 22:38:25"
"AMT_Script_Treatment16-0509",11133,"2009-07-06 22:33:24","2009-07-06 22:33:24"
"AMT_Script_Treatment2-0509",11134,"2009-07-06 22:29:13","2009-07-06 22:29:13"
"AMT_Script_Treatment4-0509",11135,"2009-07-06 22:58:40","2009-07-06 22:58:40"
"AMT_Script_Control-0509",11136,"2009-07-06 22:59:50","2009-07-06 22:59:50"
"AMT_Script_Treatment4-0509",11137,"2009-07-06 22:58:52","2009-07-06 22:58:52"
"AMT_Script_Treatment7-0509",11138,"2009-07-06 23:03:38","2009-07-06 23:03:38"
"AMT_Script_Treatment14-0509",11140,"2009-07-06 23:09:07","2009-07-06 23:09:07"
"AMT_Script_Treatment7-0509",11141,"2009-07-06 23:29:30","2009-07-06 23:29:30"
"AMT_Script_Treatment4-0509",11142,"2009-07-06 23:26:27","2009-07-06 23:26:27"
"AMT_Script_Treatment16-0509",11143,"2009-07-07 00:18:21","2009-07-07 00:18:21"
"AMT_Script_Control-0509",11144,"2009-07-06 23:42:22","2009-07-06 23:42:22"
"AMT_Script_Treatment15-0509",11145,"2009-07-06 23:51:36","2009-07-06 23:51:36"
"AMT_Script_Treatment5-0509",11146,"2009-07-06 23:49:21","2009-07-06 23:49:21"
"AMT_Script_Control-0509",11147,"2009-07-06 23:53:06","2009-07-06 23:53:06"
"AMT_Script_Treatment13-0509",11148,"2009-07-06 23:55:39","2009-07-06 23:55:39"
"AMT_Script_Treatment3-0509",11149,"2009-07-07 00:02:56","2009-07-07 00:02:56"
"AMT_Script_Control-0509",11150,"2009-07-07 00:05:59","2009-07-07 00:05:59"
"AMT_Script_Treatment12-0509",11151,"2009-07-07 00:22:01","2009-07-07 00:22:01"
"AMT_Script_Treatment5-0509",11152,"2009-09-20 05:05:33","2009-09-20 05:12:33"
"AMT_Script_Treatment16-0509",11153,"2009-07-07 00:40:32","2009-07-07 00:40:32"
"AMT_Script_Treatment4-0509",11154,"2009-07-07 00:25:08","2009-07-07 00:25:08"
"AMT_Script_Treatment8-0509",11155,"2009-07-07 00:43:45","2009-07-07 00:43:45"
"AMT_Script_Treatment6-0509",11156,"2009-07-07 00:34:47","2009-07-07 00:34:47"
"AMT_Script_Treatment2-0509",11158,"2009-07-07 00:34:24","2009-07-07 00:34:24"
"AMT_Script_Treatment15-0509",11159,"2009-07-07 00:58:55","2009-07-07 00:58:55"
"AMT_Script_Treatment14-0509",11160,"2009-07-07 01:01:04","2009-07-07 01:01:04"
"AMT_Script_Treatment6-0509",11161,"2009-07-07 01:02:32","2009-07-07 01:02:32"
"AMT_Script_Treatment14-0509",11162,"2009-07-07 01:35:22","2009-07-07 01:35:22"
"AMT_Script_Treatment15-0509",11163,"2009-07-07 01:32:20","2009-07-07 01:32:20"
"AMT_Script_Treatment6-0509",11164,"2009-07-07 01:57:26","2009-07-07 01:57:26"
"AMT_Script_Treatment16-0509",11165,"2009-07-07 01:50:51","2009-07-07 01:50:51"
"AMT_Script_Control-0509",11166,"2009-09-20 05:22:08","2009-09-20 05:26:14"
"AMT_Script_Treatment5-0509",11167,"2009-09-20 05:32:46","2009-09-20 05:39:50"
"AMT_Script_Treatment6-0509",11168,"2009-07-07 02:30:31","2009-07-07 02:30:31"
"AMT_Script_Treatment8-0509",11169,"2009-07-07 02:33:37","2009-07-07 02:33:37"
"AMT_Script_Treatment3-0509",11170,"2009-07-07 03:10:06","2009-07-07 03:10:06"
"AMT_Script_Treatment12-0509",11171,"2009-07-07 03:25:09","2009-07-07 03:25:09"
"AMT_Script_Treatment13-0509",11172,"2009-07-07 03:42:55","2009-07-07 03:42:55"
"AMT_Script_Treatment11-0509",11173,"2009-07-07 03:58:33","2009-07-07 03:58:33"
"AMT_Script_Treatment6-0509",11174,"2009-07-07 03:55:54","2009-07-07 03:55:54"
"AMT_Script_Treatment7-0509",11175,"2009-07-07 04:04:07","2009-07-07 04:04:07"
"AMT_Script_Treatment10-0509",11176,"2009-07-07 04:23:46","2009-07-07 04:23:46"
"AMT_Script_Control-0509",11177,"2009-09-20 08:38:38","2009-09-20 08:42:30"
"AMT_Script_Treatment10-0509",11178,"2009-09-20 09:36:10","2009-09-20 09:41:02"
"AMT_Script_Treatment9-0509",11179,"2009-07-07 04:47:09","2009-07-07 04:47:09"
"AMT_Script_Treatment11-0509",11181,"2009-07-07 05:54:47","2009-07-07 05:54:47"
"AMT_Script_Treatment16-0509",11183,"2009-07-07 06:11:50","2009-07-07 06:11:50"
"AMT_Script_Treatment7-0509",11184,"2009-07-07 06:22:21","2009-07-07 06:22:21"
"AMT_Script_Treatment8-0509",11185,"2009-07-07 06:29:58","2009-07-07 06:29:58"
"AMT_Script_Treatment15-0509",11186,"2009-07-07 07:11:57","2009-07-07 07:11:57"
"AMT_Script_Treatment3-0509",11187,"2009-07-07 07:06:40","2009-07-07 07:06:40"
"AMT_Script_Treatment10-0509",11188,"2009-07-07 07:46:51","2009-07-07 07:46:51"
"AMT_Script_Treatment5-0509",11189,"2009-07-07 08:25:17","2009-07-07 08:25:17"
"AMT_Script_Control-0509",11191,"2009-07-07 08:51:54","2009-07-07 08:51:54"
"AMT_Script_Treatment3-0509",11192,"2009-07-07 09:00:33","2009-07-07 09:00:33"
"AMT_Script_Treatment8-0509",11193,"2009-07-07 09:47:16","2009-07-07 09:47:16"
"AMT_Script_Treatment12-0509",11194,"2009-07-07 09:50:36","2009-07-07 09:50:36"
"AMT_Script_Treatment3-0509",11195,"2009-07-07 10:00:26","2009-07-07 10:00:26"
"AMT_Script_Treatment15-0509",11196,"2009-07-07 10:25:48","2009-07-07 10:25:48"
"AMT_Script_Treatment16-0509",11197,"2009-07-07 10:06:21","2009-07-07 10:06:21"
"AMT_Script_Treatment2-0509",11198,"2009-07-07 10:06:18","2009-07-07 10:06:18"
"AMT_Script_Treatment7-0509",11199,"2009-07-07 10:35:42","2009-07-07 10:35:42"
"AMT_Script_Treatment2-0509",11200,"2009-07-07 10:23:23","2009-07-07 10:23:23"
"AMT_Script_Treatment16-0509",11201,"2009-07-07 10:41:38","2009-07-07 10:41:38"
"AMT_Script_Control-0509",11202,"2009-07-07 10:53:47","2009-07-07 10:53:47"
"AMT_Script_Treatment13-0509",11203,"2009-07-07 10:42:58","2009-07-07 10:42:58"
"AMT_Script_Treatment16-0509",11204,"2009-07-07 10:45:29","2009-07-07 10:45:29"
"AMT_Script_Treatment7-0509",11205,"2009-07-07 10:53:16","2009-07-07 10:53:16"
"AMT_Script_Treatment11-0509",11206,"2009-07-07 11:09:07","2009-07-07 11:09:07"
"AMT_Script_Treatment2-0509",11207,"2009-07-07 11:10:45","2009-07-07 11:10:45"
"AMT_Script_Treatment12-0509",11208,"2009-07-07 11:17:22","2009-07-07 11:17:22"
"AMT_Script_Treatment11-0509",11209,"2009-07-07 11:28:58","2009-07-07 11:28:58"
"AMT_Script_Treatment12-0509",11210,"2009-07-07 11:43:59","2009-07-07 11:43:59"
"AMT_Script_Treatment4-0509",11211,"2009-07-07 11:45:59","2009-07-07 11:45:59"
"AMT_Script_Treatment2-0509",11212,"2009-07-07 11:51:45","2009-07-07 11:51:45"
"AMT_Script_Treatment9-0509",11213,"2009-07-07 12:27:51","2009-07-07 12:27:51"
"AMT_Script_Treatment7-0509",11214,"2009-09-20 10:37:01","2009-09-20 11:07:57"
"AMT_Script_Control-0509",11215,"2009-07-07 12:37:12","2009-07-07 12:37:12"
"AMT_Script_Treatment16-0509",11216,"2009-07-07 13:03:32","2009-07-07 13:03:32"
"AMT_Script_Treatment14-0509",11217,"2009-07-07 12:46:09","2009-07-07 12:46:09"
"AMT_Script_Treatment7-0509",11218,"2009-07-07 12:50:39","2009-07-07 12:50:39"
"AMT_Script_Treatment4-0509",11219,"2009-07-07 12:51:38","2009-07-07 12:51:38"
"AMT_Script_Treatment3-0509",11220,"2009-07-07 13:11:19","2009-07-07 13:11:19"
"AMT_Script_Treatment10-0509",11221,"2009-07-07 13:13:13","2009-07-07 13:13:13"
"AMT_Script_Treatment16-0509",11222,"2009-07-07 13:24:47","2009-07-07 13:24:47"
"AMT_Script_Treatment6-0509",11223,"2009-07-07 13:51:56","2009-07-07 13:51:56"
"AMT_Script_Treatment16-0509",11224,"2009-07-07 13:47:23","2009-07-07 13:47:23"
"AMT_Script_Treatment8-0509",11225,"2009-07-07 13:56:35","2009-07-07 13:56:35"
"AMT_Script_Treatment2-0509",11227,"2009-07-07 14:18:04","2009-07-07 14:18:04"
"AMT_Script_Treatment10-0509",11228,"2009-07-07 14:37:16","2009-07-07 14:37:16"
"AMT_Script_Treatment12-0509",11229,"2009-07-07 14:35:05","2009-07-07 14:35:05"
"AMT_Script_Treatment9-0509",11230,"2009-07-07 14:53:59","2009-07-07 14:53:59"
"AMT_Script_Treatment9-0509",11231,"2009-07-07 15:04:24","2009-07-07 15:04:24"
"AMT_Script_Control-0509",11232,"2009-07-07 15:02:20","2009-07-07 15:02:20"
"AMT_Script_Treatment2-0509",11233,"2009-07-07 15:49:32","2009-07-07 15:49:32"
"AMT_Script_Treatment4-0509",11234,"2009-07-07 15:56:50","2009-07-07 15:56:50"
"AMT_Script_Treatment3-0509",11235,"2009-07-07 16:34:08","2009-07-07 16:34:08"
"AMT_Script_Control-0509",11236,"2009-07-07 16:32:56","2009-07-07 16:32:56"
"AMT_Script_Treatment7-0509",11237,"2009-07-07 16:37:45","2009-07-07 16:37:45"
"AMT_Script_Treatment8-0509",11238,"2009-07-07 16:52:25","2009-07-07 16:52:25"
"AMT_Script_Treatment3-0509",11239,"2009-07-07 16:48:12","2009-07-07 16:48:12"
"AMT_Script_Treatment11-0509",11240,"2009-07-07 17:16:43","2009-07-07 17:16:43"
"AMT_Script_Treatment11-0509",11241,"2009-07-07 17:37:51","2009-07-07 17:37:51"
"AMT_Script_Treatment2-0509",11242,"2009-07-07 17:54:23","2009-07-07 17:54:23"
"AMT_Script_Treatment9-0509",11243,"2009-07-07 18:15:42","2009-07-07 18:15:42"
"AMT_Script_Treatment9-0509",11245,"2009-07-07 18:29:04","2009-07-07 18:29:04"
"AMT_Script_Control-0509",11246,"2009-07-07 18:25:04","2009-07-07 18:25:04"
"AMT_Script_Treatment15-0509",11247,"2009-07-07 18:58:24","2009-07-07 18:58:24"
"AMT_Script_Treatment14-0509",11248,"2009-07-07 19:16:29","2009-07-07 19:16:29"
"AMT_Script_Treatment5-0509",11249,"2009-07-07 19:15:19","2009-07-07 19:15:19"
"AMT_Script_Treatment13-0509",11250,"2009-07-07 19:19:52","2009-07-07 19:19:52"
"AMT_Script_Treatment6-0509",11251,"2009-07-07 19:42:13","2009-07-07 19:42:13"
"AMT_Script_Treatment14-0509",11252,"2009-07-07 19:42:03","2009-07-07 19:42:03"
"AMT_Script_Treatment2-0509",11253,"2009-07-07 20:08:53","2009-07-07 20:08:53"
"AMT_Script_Treatment4-0509",11254,"2009-07-07 20:19:34","2009-07-07 20:19:34"
"AMT_Script_Treatment10-0509",11255,"2009-07-07 20:38:17","2009-07-07 20:38:17"
"AMT_Script_Treatment6-0509",11256,"2009-07-07 21:06:15","2009-07-07 21:06:15"
"AMT_Script_Treatment13-0509",11257,"2009-07-07 21:19:13","2009-07-07 21:19:13"
"AMT_Script_Treatment9-0509",11258,"2009-07-07 21:33:54","2009-07-07 21:33:54"
"AMT_Script_Treatment5-0509",11259,"2009-09-20 20:19:49","2009-09-20 20:30:24"
"AMT_Script_Treatment10-0509",11260,"2009-09-20 22:39:47","2009-09-20 22:49:16"
"AMT_Script_Treatment12-0509",11261,"2009-07-07 22:25:44","2009-07-07 22:25:44"
"AMT_Script_Treatment12-0509",11262,"2009-07-07 22:37:46","2009-07-07 22:37:46"
"AMT_Script_Treatment5-0509",11263,"2009-07-07 22:37:14","2009-07-07 22:37:14"
"AMT_Script_Treatment14-0509",11264,"2009-07-07 22:42:06","2009-07-07 22:42:06"
"AMT_Script_Treatment9-0509",11265,"2009-07-07 22:57:01","2009-07-07 22:57:01"
"AMT_Script_Treatment6-0509",11266,"2009-07-07 23:18:29","2009-07-07 23:18:29"
"AMT_Script_Treatment11-0509",11267,"2009-09-20 23:35:36","2009-09-20 23:45:01"
"AMT_Script_Treatment8-0509",11268,"2009-07-08 00:28:57","2009-07-08 00:28:57"
"AMT_Script_Control-0509",11269,"2009-07-08 00:37:48","2009-07-08 00:37:48"
"AMT_Script_Treatment16-0509",11270,"2009-07-08 01:32:32","2009-07-08 01:32:32"
"AMT_Script_Treatment2-0509",11272,"2009-07-08 01:47:33","2009-07-08 01:47:33"
"AMT_Script_Control-0509",11274,"2009-07-08 03:00:35","2009-07-08 03:00:35"
"AMT_Script_Treatment12-0509",11275,"2009-09-21 00:13:19","2009-09-21 00:36:07"
"AMT_Script_Treatment9-0509",11276,"2009-07-08 05:34:32","2009-07-08 05:34:32"
"AMT_Script_Treatment9-0509",11277,"2009-07-08 05:42:19","2009-07-08 05:42:19"
"AMT_Script_Treatment8-0509",11278,"2009-09-21 05:14:23","2009-09-21 05:27:25"
"AMT_Script_Treatment7-0509",11279,"2009-07-08 06:02:16","2009-07-08 06:02:16"
"AMT_Script_Treatment14-0509",11280,"2009-07-08 07:48:18","2009-07-08 07:48:18"
"AMT_Script_Treatment6-0509",11281,"2009-07-08 07:56:30","2009-07-08 07:56:30"
"AMT_Script_Treatment5-0509",11282,"2009-07-08 09:06:42","2009-07-08 09:06:42"
"AMT_Script_Treatment15-0509",11284,"2009-07-08 11:02:08","2009-07-08 11:02:08"
"AMT_Script_Treatment7-0509",11285,"2009-07-08 11:08:56","2009-07-08 11:08:56"
"AMT_Script_Treatment11-0509",11286,"2009-07-08 12:24:57","2009-07-08 12:24:57"
"AMT_Script_Treatment9-0509",11287,"2009-07-08 11:51:19","2009-07-08 11:51:19"
"AMT_Script_Treatment13-0509",11288,"2009-07-08 11:56:37","2009-07-08 11:56:37"
"AMT_Script_Treatment14-0509",11289,"2009-07-08 11:45:11","2009-07-08 11:45:11"
"AMT_Script_Treatment15-0509",11290,"2009-07-08 12:17:46","2009-07-08 12:17:46"
"AMT_Script_Treatment12-0509",11291,"2009-07-08 12:43:33","2009-07-08 12:43:33"
"AMT_Script_Treatment16-0509",11292,"2009-07-08 13:25:40","2009-07-08 13:25:40"
"AMT_Script_Treatment10-0509",11293,"2009-07-08 13:36:31","2009-07-08 13:36:31"
"AMT_Script_Treatment5-0509",11294,"2009-07-08 13:43:38","2009-07-08 13:43:38"
"AMT_Script_Treatment12-0509",11295,"2009-07-08 14:14:35","2009-07-08 14:14:35"
"AMT_Script_Treatment15-0509",11296,"2009-07-08 14:23:12","2009-07-08 14:23:12"
"AMT_Script_Treatment11-0509",11297,"2009-07-08 14:29:35","2009-07-08 14:29:35"
"AMT_Script_Treatment9-0509",11299,"2009-07-08 14:34:05","2009-07-08 14:34:05"
"AMT_Script_Treatment13-0509",11300,"2009-07-08 15:15:14","2009-07-08 15:15:14"
"AMT_Script_Treatment11-0509",11301,"2009-07-08 15:52:03","2009-07-08 15:52:03"
"AMT_Script_Treatment15-0509",11302,"2009-07-08 15:38:05","2009-07-08 15:38:05"
"AMT_Script_Treatment15-0509",11303,"2009-07-08 16:08:55","2009-07-08 16:08:55"
"AMT_Script_Treatment10-0509",11304,"2009-07-08 16:12:13","2009-07-08 16:12:13"
"AMT_Script_Treatment2-0509",11305,"2009-07-08 16:12:31","2009-07-08 16:12:31"
"AMT_Script_Treatment2-0509",11306,"2009-07-08 16:44:53","2009-07-08 16:44:53"
"AMT_Script_Treatment3-0509",11307,"2009-07-08 17:32:28","2009-07-08 17:32:28"
"AMT_Script_Treatment15-0509",11308,"2009-09-21 11:26:00","2009-09-21 11:33:03"
"AMT_Script_Treatment6-0509",11309,"2009-07-08 18:35:14","2009-07-08 18:35:14"
"AMT_Script_Treatment13-0509",11310,"2009-07-08 18:41:12","2009-07-08 18:41:12"
"AMT_Script_Control-0509",11311,"2009-07-08 19:31:00","2009-07-08 19:31:00"
"AMT_Script_Treatment7-0509",11312,"2009-07-08 19:54:52","2009-07-08 19:54:52"
"AMT_Script_Treatment11-0509",11313,"2009-07-08 19:52:33","2009-07-08 19:52:33"
"AMT_Script_Treatment9-0509",11314,"2009-07-08 20:32:55","2009-07-08 20:32:55"
"AMT_Script_Treatment15-0509",11315,"2009-07-08 20:55:04","2009-07-08 20:55:04"
"AMT_Script_Treatment5-0509",11316,"2009-07-08 21:00:14","2009-07-08 21:00:14"
"AMT_Script_Treatment10-0509",11317,"2009-07-08 21:44:43","2009-07-08 21:44:43"
"AMT_Script_Treatment15-0509",11318,"2009-07-08 21:42:45","2009-07-08 21:42:45"
"AMT_Script_Treatment7-0509",11319,"2009-09-21 14:20:31","2009-09-21 14:26:06"
"AMT_Script_Treatment3-0509",11320,"2009-07-08 22:29:26","2009-07-08 22:29:26"
"AMT_Script_Treatment11-0509",11321,"2009-07-08 23:01:29","2009-07-08 23:01:29"
"AMT_Script_Treatment14-0509",11322,"2009-07-08 23:26:14","2009-07-08 23:26:14"
"AMT_Script_Treatment2-0509",11323,"2009-09-21 15:21:49","2009-09-21 15:23:58"
"AMT_Script_Treatment14-0509",11324,"2009-07-09 01:33:43","2009-07-09 01:33:43"
"AMT_Script_Treatment9-0509",11325,"2009-07-09 02:11:45","2009-07-09 02:11:45"
"AMT_Script_Treatment10-0509",11326,"2009-07-09 03:10:05","2009-07-09 03:10:05"
"AMT_Script_Treatment5-0509",11327,"2009-09-21 19:18:24","2009-09-21 19:22:00"
"AMT_Script_Treatment15-0509",11328,"2009-09-21 20:16:08","2009-09-21 20:24:41"
"AMT_Script_Treatment13-0509",11329,"2009-07-09 06:29:26","2009-07-09 06:29:26"
"AMT_Script_Treatment4-0509",11330,"2009-07-09 06:44:16","2009-07-09 06:44:16"
"AMT_Script_Treatment10-0509",11331,"2009-07-09 07:04:47","2009-07-09 07:04:47"
"AMT_Script_Treatment14-0509",11332,"2009-07-09 07:47:52","2009-07-09 07:47:52"
"AMT_Script_Treatment8-0509",11333,"2009-07-09 08:35:22","2009-07-09 08:35:22"
"AMT_Script_Treatment3-0509",11334,"2009-07-09 09:57:46","2009-07-09 09:57:46"
"AMT_Script_Treatment2-0509",11335,"2009-07-09 11:52:23","2009-07-09 11:52:23"
"AMT_Script_Treatment5-0509",11336,"2009-07-09 13:28:47","2009-07-09 13:28:47"
"AMT_Script_Treatment2-0509",11337,"2009-07-09 13:31:19","2009-07-09 13:31:19"
"AMT_Script_Treatment8-0509",11338,"2009-07-09 14:18:30","2009-07-09 14:18:30"
"AMT_Script_Treatment16-0509",11339,"2009-07-09 14:47:35","2009-07-09 14:47:35"
"AMT_Script_Treatment16-0509",11340,"2009-07-09 15:09:18","2009-07-09 15:09:18"
"AMT_Script_Control-0509",11341,"2009-07-09 15:13:53","2009-07-09 15:13:53"
"AMT_Script_Treatment9-0509",11342,"2009-07-09 15:18:03","2009-07-09 15:18:03"
"AMT_Script_Treatment8-0509",11343,"2009-07-09 15:54:16","2009-07-09 15:54:16"
"AMT_Script_Treatment13-0509",11344,"2009-07-09 15:53:55","2009-07-09 15:53:55"
"AMT_Script_Treatment14-0509",11345,"2009-07-09 16:01:30","2009-07-09 16:01:30"
"AMT_Script_Treatment16-0509",11346,"2009-07-09 15:58:03","2009-07-09 15:58:03"
"AMT_Script_Treatment8-0509",11347,"2009-07-09 16:17:14","2009-07-09 16:17:14"
"AMT_Script_Treatment9-0509",11348,"2009-07-09 16:49:02","2009-07-09 16:49:02"
"AMT_Script_Treatment4-0509",11349,"2009-07-09 17:57:47","2009-07-09 17:57:47"
"AMT_Script_Treatment11-0509",11350,"2009-07-09 17:57:59","2009-07-09 17:57:59"
"AMT_Script_Treatment8-0509",11351,"2009-07-09 19:52:21","2009-07-09 19:52:21"
"AMT_Script_Treatment15-0509",11352,"2009-07-09 19:57:17","2009-07-09 19:57:17"
"AMT_Script_Treatment6-0509",11353,"2009-07-09 21:45:16","2009-07-09 21:45:16"
"AMT_Script_Treatment10-0509",11354,"2009-09-21 22:38:13","2009-09-21 22:48:12"
"AMT_Script_Treatment9-0509",11355,"2009-07-09 20:23:15","2009-07-09 20:23:15"
"AMT_Script_Treatment10-0509",11356,"2009-07-09 20:39:05","2009-07-09 20:39:05"
"AMT_Script_Treatment13-0509",11357,"2009-07-09 21:04:38","2009-07-09 21:04:38"
"AMT_Script_Treatment13-0509",11358,"2009-07-09 21:14:20","2009-07-09 21:14:20"
"AMT_Script_Treatment2-0509",11359,"2009-07-09 21:13:29","2009-07-09 21:13:29"
"AMT_Script_Treatment3-0509",11360,"2009-07-09 21:28:10","2009-07-09 21:28:10"
"AMT_Script_Treatment7-0509",11361,"2009-07-09 22:13:45","2009-07-09 22:13:45"
"AMT_Script_Treatment6-0509",11362,"2009-07-09 22:13:28","2009-07-09 22:13:28"
"AMT_Script_Control-0509",11363,"2009-07-09 23:02:48","2009-07-09 23:02:48"
"AMT_Script_Treatment6-0509",11364,"2009-07-09 23:06:15","2009-07-09 23:06:15"
"AMT_Script_Treatment8-0509",11365,"2009-07-09 23:26:39","2009-07-09 23:26:39"
"AMT_Script_Treatment12-0509",11366,"2009-09-21 22:45:31","2009-09-21 22:49:15"
"AMT_Script_Treatment16-0509",11367,"2009-07-09 23:35:06","2009-07-09 23:35:06"
"AMT_Script_Control-0509",11368,"2009-07-09 23:46:08","2009-07-09 23:46:08"
"AMT_Script_Treatment13-0509",11369,"2009-07-09 23:49:08","2009-07-09 23:49:08"
"AMT_Script_Treatment5-0509",11370,"2009-07-10 00:10:48","2009-07-10 00:10:48"
"AMT_Script_Treatment9-0509",11371,"2009-07-10 00:28:46","2009-07-10 00:28:46"
"AMT_Script_Treatment5-0509",11373,"2009-07-10 02:00:50","2009-07-10 02:00:50"
"AMT_Script_Treatment16-0509",11374,"2009-07-10 02:02:46","2009-07-10 02:02:46"
"AMT_Script_Treatment15-0509",11375,"2009-07-10 02:25:36","2009-07-10 02:25:36"
"AMT_Script_Treatment2-0509",11377,"2009-07-10 04:06:45","2009-07-10 04:06:45"
"AMT_Script_Treatment13-0509",11378,"2009-07-10 04:52:23","2009-07-10 04:52:23"
"AMT_Script_Treatment4-0509",11379,"2009-07-10 05:21:55","2009-07-10 05:21:55"
"AMT_Script_Treatment12-0509",11380,"2009-07-10 05:44:19","2009-07-10 05:44:19"
"AMT_Script_Treatment5-0509",11382,"2009-07-10 05:53:51","2009-07-10 05:53:51"
"AMT_Script_Control-0509",11383,"2009-07-10 06:13:33","2009-07-10 06:13:33"
"AMT_Script_Control-0509",11384,"2009-07-10 06:19:21","2009-07-10 06:19:21"
"AMT_Script_Treatment15-0509",11385,"2009-07-10 08:06:33","2009-07-10 08:06:33"
"AMT_Script_Treatment15-0509",11386,"2009-07-10 08:44:45","2009-07-10 08:44:45"
"AMT_Script_Treatment15-0509",11387,"2009-07-10 09:02:18","2009-07-10 09:02:18"
"AMT_Script_Treatment12-0509",11388,"2009-07-10 09:25:58","2009-07-10 09:25:58"
"AMT_Script_Treatment4-0509",11389,"2009-07-10 09:40:14","2009-07-10 09:40:14"
"AMT_Script_Treatment10-0509",11390,"2009-07-10 10:32:08","2009-07-10 10:32:08"
"AMT_Script_Treatment8-0509",11391,"2009-07-10 10:29:33","2009-07-10 10:29:34"
"AMT_Script_Treatment5-0509",11392,"2009-07-10 11:13:10","2009-07-10 11:13:10"
"AMT_Script_Control-0509",11393,"2009-07-10 11:33:52","2009-07-10 11:33:52"
"AMT_Script_Treatment2-0509",11394,"2009-07-10 12:11:04","2009-07-10 12:11:04"
"AMT_Script_Treatment6-0509",11395,"2009-07-10 12:45:05","2009-07-10 12:45:05"
"AMT_Script_Treatment10-0509",11396,"2009-07-10 12:50:58","2009-07-10 12:50:58"
"AMT_Script_Treatment11-0509",11397,"2009-09-21 23:46:55","2009-09-21 23:49:44"
"AMT_Script_Treatment12-0509",11398,"2009-09-22 00:22:13","2009-09-22 00:26:50"
"AMT_Script_Treatment15-0509",11399,"2009-07-10 14:48:05","2009-07-10 14:48:05"
"AMT_Script_Treatment16-0509",11400,"2009-09-22 04:04:33","2009-09-22 04:12:43"
"AMT_Script_Treatment10-0509",11401,"2009-07-10 15:49:54","2009-07-10 15:49:54"
"AMT_Script_Treatment14-0509",11402,"2009-07-10 15:55:25","2009-07-10 15:55:25"
"AMT_Script_Treatment10-0509",11403,"2009-09-22 04:58:07","2009-09-22 05:01:47"
"AMT_Script_Treatment11-0509",11404,"2009-07-10 16:20:09","2009-07-10 16:20:09"
